SK_ID_CURR,CODE_GENDER,DAYS_BIRTH,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,OCCUPATION_TYPE,ORGANIZATION_TYPE,AMT_INCOME_TOTAL,CNT_FAM_MEMBERS,CNT_CHILDREN
104399,M,-10915,Higher education,Married,-2656,Managers,School,270000.0,3.0,1
104429,M,-10624,Secondary / secondary special,Single / not married,-3327,,Business Entity Type 3,94500.0,1.0,0
104433,M,-22616,Secondary / secondary special,Married,365243,,XNA,90000.0,2.0,0
104439,M,-13174,Secondary / secondary special,Married,-2901,Laborers,Business Entity Type 3,144000.0,2.0,0
104448,F,-22155,Secondary / secondary special,Married,-5265,Cleaning staff,Business Entity Type 2,135000.0,2.0,0
104451,F,-19659,Secondary / secondary special,Separated,365243,,XNA,126000.0,1.0,0
104456,F,-16841,Higher education,Married,-4007,Accountants,Business Entity Type 3,94500.0,3.0,1
104486,F,-21465,Secondary / secondary special,Married,365243,,XNA,45000.0,2.0,0
104491,M,-17974,Secondary / secondary special,Married,-460,,Business Entity Type 3,121500.0,3.0,1
104508,F,-11941,Secondary / secondary special,Married,-2497,Core staff,Industry: type 12,135000.0,2.0,0
104511,F,-11517,Secondary / secondary special,Married,-3637,Sales staff,Self-employed,112500.0,4.0,2
104530,F,-19294,Secondary / secondary special,Married,-518,High skill tech staff,Business Entity Type 3,112500.0,2.0,0
104537,M,-23238,Secondary / secondary special,Married,365243,,XNA,130500.0,2.0,0
104543,M,-7877,Secondary / secondary special,Single / not married,-260,Sales staff,Self-employed,90000.0,1.0,0
104544,F,-21694,Secondary / secondary special,Civil marriage,365243,,XNA,90000.0,2.0,0
104587,F,-12240,Higher education,Married,-2576,Sales staff,Self-employed,112500.0,4.0,2
104607,F,-12733,Secondary / secondary special,Married,-2458,Realty agents,Business Entity Type 3,202500.0,2.0,0
104612,F,-10343,Higher education,Married,-2030,,Construction,135000.0,2.0,0
104628,F,-19606,Secondary / secondary special,Married,-922,,Self-employed,58500.0,2.0,0
104663,M,-17470,Secondary / secondary special,Married,-2028,Drivers,Medicine,193500.0,4.0,2
104707,F,-11373,Lower secondary,Separated,-196,,Self-employed,202500.0,2.0,1
104727,F,-10908,Secondary / secondary special,Married,-2639,Sales staff,Business Entity Type 3,382500.0,2.0,0
104753,F,-10449,Secondary / secondary special,Civil marriage,-1182,Sales staff,Self-employed,180000.0,6.0,4
104754,M,-12918,Higher education,Married,-3010,Laborers,Government,112500.0,4.0,2
104757,F,-15233,Secondary / secondary special,Married,-3252,Sales staff,Self-employed,90000.0,2.0,0
104778,F,-18705,Secondary / secondary special,Married,-3620,Accountants,Business Entity Type 1,126000.0,2.0,0
104781,F,-14519,Secondary / secondary special,Married,-2497,Cooking staff,Medicine,121500.0,3.0,1
104800,M,-16511,Secondary / secondary special,Married,-1066,Drivers,Transport: type 4,175500.0,2.0,0
104804,F,-15970,Secondary / secondary special,Married,-2923,Core staff,School,180000.0,4.0,2
104805,M,-10775,Secondary / secondary special,Married,-1586,Laborers,Business Entity Type 2,99000.0,3.0,1
104821,F,-17625,Secondary / secondary special,Married,-3826,Medicine staff,Government,148500.0,2.0,0
104846,M,-10822,Secondary / secondary special,Married,-3089,,Transport: type 4,216000.0,3.0,1
104864,M,-8137,Secondary / secondary special,Separated,-1397,Laborers,Business Entity Type 3,157500.0,1.0,0
104915,F,-16596,Secondary / secondary special,Married,-1346,Laborers,Business Entity Type 3,157500.0,4.0,2
104938,F,-16351,Secondary / secondary special,Married,-6065,High skill tech staff,Industry: type 2,76500.0,2.0,0
104950,F,-20908,Secondary / secondary special,Civil marriage,365243,,XNA,180000.0,2.0,0
104951,F,-15962,Secondary / secondary special,Married,-559,Sales staff,Business Entity Type 3,157500.0,3.0,1
104976,F,-16591,Secondary / secondary special,Single / not married,-2501,,Business Entity Type 2,90000.0,1.0,0
105016,F,-14209,Higher education,Married,-1328,Core staff,Business Entity Type 1,202500.0,3.0,1
105022,F,-20070,Secondary / secondary special,Civil marriage,-305,Accountants,Self-employed,85500.0,2.0,0
105038,F,-17507,Secondary / secondary special,Married,-2664,Cleaning staff,Kindergarten,180000.0,2.0,0
105057,F,-10302,Higher education,Married,-2066,Core staff,Trade: type 7,90000.0,3.0,1
105133,M,-21081,Higher education,Married,365243,,XNA,144000.0,2.0,0
105150,M,-9556,Secondary / secondary special,Single / not married,-1659,Laborers,Transport: type 4,180000.0,1.0,0
105155,F,-8423,Secondary / secondary special,Single / not married,-670,Cleaning staff,University,157500.0,1.0,0
105165,F,-11984,Higher education,Single / not married,-196,Sales staff,Business Entity Type 3,112500.0,1.0,0
105180,M,-14546,Secondary / secondary special,Married,-349,Drivers,Other,90000.0,2.0,0
105192,M,-18944,Secondary / secondary special,Married,-1687,Laborers,Construction,270000.0,2.0,0
105233,F,-23533,Secondary / secondary special,Married,365243,,XNA,225000.0,2.0,0
105267,F,-20123,Secondary / secondary special,Married,365243,,XNA,117000.0,2.0,0
105279,F,-19984,Higher education,Single / not married,-917,,Other,157500.0,1.0,0
105289,F,-8964,Incomplete higher,Married,-2035,High skill tech staff,Transport: type 2,112500.0,2.0,0
105300,F,-18075,Secondary / secondary special,Married,-835,Core staff,Transport: type 2,135000.0,2.0,0
105303,M,-12331,Higher education,Married,-4071,High skill tech staff,Police,193500.0,4.0,2
105306,M,-15770,Secondary / secondary special,Married,-4296,Laborers,Business Entity Type 3,202500.0,3.0,1
105312,F,-16703,Higher education,Married,-3829,,Self-employed,135000.0,3.0,1
105347,F,-12212,Secondary / secondary special,Married,-1931,Laborers,Self-employed,76500.0,2.0,0
105392,M,-23643,Lower secondary,Married,365243,,XNA,193500.0,2.0,0
105398,F,-11223,Secondary / secondary special,Single / not married,-374,Sales staff,Self-employed,135000.0,2.0,1
105405,F,-19164,Higher education,Married,-12434,Laborers,Transport: type 2,166500.0,2.0,0
105426,M,-13072,Secondary / secondary special,Married,-2938,Laborers,Trade: type 7,112500.0,3.0,1
105436,F,-19341,Secondary / secondary special,Married,-961,,Business Entity Type 3,135000.0,2.0,0
105442,M,-20193,Higher education,Married,-1169,High skill tech staff,Business Entity Type 3,450000.0,2.0,0
105472,F,-18916,Secondary / secondary special,Single / not married,365243,,XNA,126000.0,1.0,0
105484,F,-11736,Secondary / secondary special,Married,-1469,Realty agents,Services,135000.0,3.0,1
105490,F,-11989,Higher education,Single / not married,-4443,Core staff,Government,225000.0,1.0,0
105510,F,-10054,Higher education,Civil marriage,-167,Managers,Business Entity Type 3,76500.0,2.0,0
105512,F,-21809,Secondary / secondary special,Married,-1118,Cooking staff,Self-employed,270000.0,2.0,0
105525,F,-14925,Secondary / secondary special,Civil marriage,-7826,Laborers,Business Entity Type 1,112500.0,2.0,0
105549,F,-17569,Secondary / secondary special,Married,-329,Laborers,Trade: type 2,126000.0,2.0,0
105554,M,-20010,Secondary / secondary special,Married,-1026,,Industry: type 11,157500.0,2.0,0
105627,M,-18707,Secondary / secondary special,Married,-5545,Laborers,Industry: type 1,202500.0,2.0,0
105643,M,-15540,Secondary / secondary special,Civil marriage,-850,Security staff,Business Entity Type 3,252000.0,2.0,0
105696,F,-9940,Secondary / secondary special,Civil marriage,-483,Sales staff,Trade: type 3,135000.0,3.0,1
105709,F,-11324,Secondary / secondary special,Married,-1626,Laborers,Business Entity Type 3,135000.0,4.0,2
105722,F,-23904,Secondary / secondary special,Married,365243,,XNA,49500.0,2.0,0
105724,F,-21877,Secondary / secondary special,Married,365243,,XNA,157500.0,2.0,0
105728,M,-8565,Secondary / secondary special,Single / not married,-1558,Laborers,Construction,270000.0,1.0,0
105763,M,-9366,Higher education,Single / not married,-1841,,Government,157500.0,1.0,0
105766,M,-12287,Secondary / secondary special,Married,-3502,,Legal Services,360000.0,3.0,1
105782,M,-10533,Incomplete higher,Married,-2437,Core staff,Emergency,675000.0,2.0,0
105789,F,-14807,Secondary / secondary special,Married,-153,Cleaning staff,Other,110250.0,3.0,1
105794,F,-22255,Secondary / secondary special,Married,365243,,XNA,112500.0,2.0,0
105796,F,-19824,Secondary / secondary special,Married,-3717,Medicine staff,Medicine,72000.0,2.0,0
105813,F,-17108,Secondary / secondary special,Single / not married,-745,,Business Entity Type 3,135000.0,1.0,0
105831,F,-11164,Incomplete higher,Married,-2066,Core staff,Police,135000.0,4.0,2
105834,F,-22012,Secondary / secondary special,Widow,365243,,XNA,135000.0,1.0,0
105857,F,-15939,Higher education,Married,-924,,Business Entity Type 3,225000.0,3.0,1
105898,M,-12532,Secondary / secondary special,Separated,-1572,Cleaning staff,Business Entity Type 3,135000.0,1.0,0
105903,F,-8402,Incomplete higher,Single / not married,-107,Sales staff,Business Entity Type 3,126000.0,1.0,0
105915,F,-10248,Secondary / secondary special,Civil marriage,-741,Accountants,Business Entity Type 3,112500.0,3.0,1
105926,F,-19168,Secondary / secondary special,Married,-4890,,Self-employed,112500.0,2.0,0
105928,F,-19635,Secondary / secondary special,Widow,365243,,XNA,180000.0,1.0,0
105943,M,-19605,Secondary / secondary special,Married,-3073,Drivers,Telecom,108000.0,2.0,0
105975,F,-10300,Secondary / secondary special,Married,-649,Managers,Self-employed,67500.0,3.0,1
105977,F,-16578,Secondary / secondary special,Married,-798,Cleaning staff,Business Entity Type 3,112500.0,2.0,0
105989,M,-14696,Higher education,Married,-4096,Core staff,Government,202500.0,2.0,0
106023,F,-14875,Secondary / secondary special,Married,-2201,Sales staff,Self-employed,112500.0,2.0,0
106033,F,-14141,Secondary / secondary special,Married,-2075,Sales staff,Business Entity Type 3,337500.0,2.0,0
106046,M,-12428,Higher education,Married,-497,,Business Entity Type 3,180000.0,3.0,1
106055,F,-10720,Secondary / secondary special,Married,-2802,Medicine staff,Medicine,112500.0,2.0,0
106069,M,-21032,Secondary / secondary special,Married,-1156,,Business Entity Type 3,112500.0,2.0,0
106082,M,-21438,Secondary / secondary special,Married,-471,Drivers,Self-employed,112500.0,2.0,0
106121,F,-12200,Secondary / secondary special,Single / not married,-4338,Medicine staff,Medicine,157500.0,1.0,0
106125,M,-14478,Secondary / secondary special,Married,-3815,Laborers,Business Entity Type 2,72000.0,2.0,0
106147,M,-15731,Secondary / secondary special,Civil marriage,-1009,Laborers,Business Entity Type 3,157500.0,2.0,0
106153,F,-19415,Higher education,Married,-5210,Accountants,School,144000.0,2.0,0
106185,F,-10147,Secondary / secondary special,Married,-1343,Laborers,Business Entity Type 3,121500.0,4.0,2
106193,F,-23622,Higher education,Widow,365243,,XNA,135000.0,1.0,0
106215,F,-11429,Secondary / secondary special,Civil marriage,-248,Cleaning staff,Business Entity Type 2,103500.0,2.0,0
106227,F,-16643,Secondary / secondary special,Married,-164,Sales staff,Services,171000.0,2.0,0
106254,M,-23437,Higher education,Married,-862,,Other,112500.0,2.0,0
106260,M,-14668,Secondary / secondary special,Married,-1645,,Business Entity Type 1,135000.0,2.0,0
106265,F,-11330,Higher education,Married,-4572,Sales staff,Self-employed,103500.0,4.0,2
106267,F,-19870,Secondary / secondary special,Single / not married,-5649,Cooking staff,Medicine,90000.0,1.0,0
106300,F,-22700,Lower secondary,Married,365243,,XNA,54000.0,2.0,0
106325,F,-11155,Higher education,Married,-1126,Sales staff,Business Entity Type 3,157500.0,2.0,0
106327,F,-18058,Secondary / secondary special,Single / not married,-2626,Medicine staff,School,180000.0,1.0,0
106336,M,-16360,Secondary / secondary special,Married,-1729,Laborers,Other,337500.0,2.0,0
106339,F,-21414,Secondary / secondary special,Widow,365243,,XNA,135000.0,1.0,0
106355,F,-10995,Higher education,Single / not married,-1751,Managers,Trade: type 3,184500.0,1.0,0
106357,M,-16586,Secondary / secondary special,Married,-4151,Drivers,Industry: type 11,360000.0,2.0,0
106358,F,-17257,Secondary / secondary special,Married,-745,Cleaning staff,Other,90000.0,2.0,0
106390,M,-17905,Secondary / secondary special,Single / not married,-2991,Security staff,Security,90000.0,1.0,0
106406,F,-11540,Higher education,Married,-354,Sales staff,Self-employed,135000.0,3.0,1
106409,F,-15964,Higher education,Married,-1299,Core staff,Industry: type 9,135000.0,3.0,1
106417,F,-11640,Secondary / secondary special,Married,-650,Private service staff,Self-employed,135000.0,3.0,1
106418,F,-19284,Secondary / secondary special,Married,-4383,Cooking staff,School,67500.0,2.0,0
106450,F,-21989,Secondary / secondary special,Married,365243,,XNA,99000.0,2.0,0
106470,F,-20204,Secondary / secondary special,Married,365243,,XNA,65250.0,2.0,0
106499,M,-8891,Secondary / secondary special,Married,-991,Sales staff,Trade: type 3,112500.0,2.0,0
106509,M,-23045,Higher education,Married,365243,,XNA,225000.0,2.0,0
106537,M,-9297,Secondary / secondary special,Married,-1751,,Self-employed,360000.0,2.0,0
106538,F,-24212,Secondary / secondary special,Married,365243,,XNA,90000.0,2.0,0
106543,F,-12797,Secondary / secondary special,Married,-1861,Private service staff,Services,135000.0,3.0,1
106579,M,-18273,Secondary / secondary special,Married,-149,Drivers,Business Entity Type 3,225000.0,2.0,0
106593,F,-18104,Higher education,Civil marriage,-1037,,Military,180000.0,2.0,0
106594,M,-19944,Secondary / secondary special,Civil marriage,-3016,Drivers,Industry: type 9,135000.0,2.0,0
106596,F,-13203,Secondary / secondary special,Married,-1995,Managers,Medicine,54000.0,2.0,0
106602,F,-23040,Secondary / secondary special,Married,-13357,High skill tech staff,Industry: type 11,252000.0,2.0,0
106617,F,-15235,Secondary / secondary special,Single / not married,-5208,Core staff,Self-employed,135000.0,3.0,2
106623,M,-13758,Higher education,Married,-4148,Core staff,Police,193500.0,4.0,2
106625,F,-10950,Secondary / secondary special,Married,-1855,,Business Entity Type 3,180000.0,2.0,0
106632,F,-20782,Secondary / secondary special,Married,365243,,XNA,90000.0,2.0,0
106642,M,-14116,Secondary / secondary special,Married,-6032,Laborers,Business Entity Type 3,202500.0,3.0,1
106646,F,-19866,Secondary / secondary special,Married,-2526,Core staff,School,112500.0,2.0,0
106650,F,-19949,Secondary / secondary special,Married,365243,,XNA,112500.0,2.0,0
106664,F,-13607,Secondary / secondary special,Married,-571,Security staff,Security,202500.0,3.0,1
106665,M,-18876,Secondary / secondary special,Civil marriage,-2314,Laborers,Construction,90000.0,3.0,1
106682,F,-22860,Secondary / secondary special,Separated,365243,,XNA,112500.0,1.0,0
106685,M,-14367,Incomplete higher,Single / not married,-1352,Managers,Other,180000.0,1.0,0
106691,F,-8651,Secondary / secondary special,Married,-1245,High skill tech staff,Business Entity Type 3,112500.0,2.0,0
106723,F,-16020,Secondary / secondary special,Civil marriage,-687,Cleaning staff,Business Entity Type 3,180000.0,2.0,0
106776,M,-9555,Secondary / secondary special,Single / not married,-1304,Laborers,Construction,90000.0,1.0,0
106806,F,-13701,Secondary / secondary special,Separated,-2043,,Government,135000.0,2.0,1
106807,M,-17411,Secondary / secondary special,Married,-3902,Managers,Business Entity Type 3,180000.0,2.0,0
106815,F,-10887,Secondary / secondary special,Civil marriage,-1526,Laborers,Business Entity Type 3,90000.0,3.0,1
106857,F,-17677,Secondary / secondary special,Married,-681,Medicine staff,Other,112500.0,3.0,1
106858,F,-15616,Secondary / secondary special,Single / not married,-146,Sales staff,Trade: type 3,157500.0,1.0,0
106866,F,-22027,Secondary / secondary special,Separated,-1695,Laborers,Business Entity Type 3,225000.0,1.0,0
106879,M,-19868,Secondary / secondary special,Widow,-4316,,Business Entity Type 3,112500.0,1.0,0
106899,M,-20455,Secondary / secondary special,Married,365243,,XNA,45000.0,2.0,0
106913,F,-15823,Secondary / secondary special,Civil marriage,-9173,Managers,Government,112500.0,4.0,2
106915,F,-17153,Secondary / secondary special,Separated,-985,Cooking staff,Self-employed,81000.0,1.0,0
106925,M,-10343,Secondary / secondary special,Single / not married,-909,Laborers,Government,202500.0,1.0,0
106933,F,-16434,Secondary / secondary special,Separated,-3852,,Self-employed,144000.0,2.0,1
106951,M,-18817,Secondary / secondary special,Married,-864,Security staff,Security,162000.0,2.0,0
106954,M,-24014,Secondary / secondary special,Married,365243,,XNA,247500.0,2.0,0
106961,F,-17170,Higher education,Married,-4220,Managers,Services,180000.0,2.0,0
107009,M,-18707,Secondary / secondary special,Married,-7258,,Business Entity Type 2,135000.0,2.0,0
107019,M,-9275,Secondary / secondary special,Civil marriage,-799,Laborers,Self-employed,180000.0,2.0,0
107041,M,-14383,Higher education,Married,-4293,Laborers,Industry: type 7,112500.0,2.0,0
107059,F,-16511,Secondary / secondary special,Married,-3148,Laborers,Self-employed,225000.0,2.0,0
107063,M,-12393,Secondary / secondary special,Married,-578,Security staff,Other,45000.0,3.0,1
107077,F,-14365,Incomplete higher,Married,-488,Managers,Kindergarten,135000.0,2.0,0
